GUID,Visual Name,Latest Version,Library Name,Library Version,License Type,Is GPL Family,Is Certified,Popularity
SunburstVizA96234ADB8D143D1837FEC426BB34781,Sunburst by Powerviz,1.0.0.10,Globalize,,MIT,False,True,0.992
BulletChart1443347686880,Bullet Chart,2.4.2.0,Globalize,,MIT,False,True,0.991
inforiverAppPremium2B7A5FD2992D434DAE0B149479307B7B,Inforiver Reporting Matrix,3.3.9.1,jQuery,,MIT,False,True,0.991
inforiverAppPremium2B7A5FD2992D434DAE0B149479307B7B,Inforiver Reporting Matrix,3.3.9.1,Leaflet,,BSD-2-Clause,False,True,0.991
inforiverAppPremium2B7A5FD2992D434DAE0B149479307B7B,Inforiver Reporting Matrix,3.3.9.1,DOMPurify,,Apache-2.0/MPL-2.0,False,True,0.991
inforiverAppPremium2B7A5FD2992D434DAE0B149479307B7B,Inforiver Reporting Matrix,3.3.9.1,Quill,,BSD-3-Clause,False,True,0.991
inforiverAppPremium2B7A5FD2992D434DAE0B149479307B7B,Inforiver Reporting Matrix,3.3.9.1,Globalize,,MIT,False,True,0.991
inforiverAppPremium2B7A5FD2992D434DAE0B149479307B7B,Inforiver Reporting Matrix,3.3.9.1,CodeMirror,,MIT,False,True,0.991
synopticPanelByOKVIZC365478550CD4DC0A2ED985DC3E23EED,Synoptic Panel by OKVIZ,2.5.1.0,jQuery,,MIT,False,False,0.991
synopticPanelByOKVIZC365478550CD4DC0A2ED985DC3E23EED,Synoptic Panel by OKVIZ,2.5.1.0,Leaflet,,BSD-2-Clause,False,False,0.991
synopticPanelByOKVIZC365478550CD4DC0A2ED985DC3E23EED,Synoptic Panel by OKVIZ,2.5.1.0,jsrsasign,,MIT,False,False,0.991
synopticPanelByOKVIZC365478550CD4DC0A2ED985DC3E23EED,Synoptic Panel by OKVIZ,2.5.1.0,DOMPurify,,Apache-2.0/MPL-2.0,False,False,0.991
synopticPanelByOKVIZC365478550CD4DC0A2ED985DC3E23EED,Synoptic Panel by OKVIZ,2.5.1.0,Globalize,,MIT,False,False,0.991
synopticPanelByOKVIZC365478550CD4DC0A2ED985DC3E23EED,Synoptic Panel by OKVIZ,2.5.1.0,CodeMirror,,MIT,False,False,0.991
TornadoChart1452517688218,Tornado chart,3.0.5.0,jQuery,,MIT,False,True,0.991
TornadoChart1452517688218,Tornado chart,3.0.5.0,Globalize,,MIT,False,True,0.991
BasedOnTimelineSlicer,Based On Your Timeline Slicer,1.0.1.5,Globalize,,MIT,False,True,0.99
htmlContent443BE3AD55E043BF878BED274D3A6865,HTML Content (lite),1.5.0.0,jQuery,,MIT,False,True,0.99
htmlContent443BE3AD55E043BF878BED274D3A6865,HTML Content (lite),1.5.0.0,Globalize,,MIT,False,True,0.99
Sunburst1445472000808,Sunburst,2.7.0.0,Globalize,,MIT,False,True,0.99
dg5AAA90EFEFE747CB9357C4FC19B85A58,Dial Gauge,3.1.4.0,d3.js,,ISC,False,True,0.989
dg5AAA90EFEFE747CB9357C4FC19B85A58,Dial Gauge,3.1.4.0,Leaflet,,BSD-2-Clause,False,True,0.989
GanttChart4C3653EFFFEB4E7DA5A699CE198391E2,Gantt Chart - xViz,3.3.0.1,jQuery,,MIT,False,True,0.989
GanttChart4C3653EFFFEB4E7DA5A699CE198391E2,Gantt Chart - xViz,3.3.0.1,Moment.js,,MIT,False,True,0.989
GanttChart4C3653EFFFEB4E7DA5A699CE198391E2,Gantt Chart - xViz,3.3.0.1,Highcharts,,Commercial/CC-BY-NC,False,True,0.989
GanttChart4C3653EFFFEB4E7DA5A699CE198391E2,Gantt Chart - xViz,3.3.0.1,Leaflet,,BSD-2-Clause,False,True,0.989
GanttChart4C3653EFFFEB4E7DA5A699CE198391E2,Gantt Chart - xViz,3.3.0.1,ag-Grid,,Commercial/MIT,False,True,0.989
GanttChart4C3653EFFFEB4E7DA5A699CE198391E2,Gantt Chart - xViz,3.3.0.1,Bootstrap,,MIT,False,True,0.989
GanttChart4C3653EFFFEB4E7DA5A699CE198391E2,Gantt Chart - xViz,3.3.0.1,Globalize,,MIT,False,True,0.989
GanttChart4C3653EFFFEB4E7DA5A699CE198391E2,Gantt Chart - xViz,3.3.0.1,Chart.js,,MIT,False,True,0.989
MapBySquillion,Map by Squillion,2.0.2.1,Leaflet,,BSD-2-Clause,False,True,0.989
MapBySquillion,Map by Squillion,2.0.2.1,Globalize,,MIT,False,True,0.989
MapBySquillion,Map by Squillion,2.0.2.1,TopToJSON / TopoJSON,,ISC,False,True,0.989
TableHeatMap1443716069308,Table Heatmap,3.5.0.0,Globalize,,MIT,False,True,0.989
iconMapSlicer99906171E08E452C9C884530F82BBB86,Icon Map Slicer,1.1.0.2,Leaflet,,BSD-2-Clause,False,False,0.988
iconMapSlicer99906171E08E452C9C884530F82BBB86,Icon Map Slicer,1.1.0.2,Mapbox GL JS,,BSD-3-Clause,False,False,0.988
iconMapSlicer99906171E08E452C9C884530F82BBB86,Icon Map Slicer,1.1.0.2,Globalize,,MIT,False,False,0.988
iconMapSlicer99906171E08E452C9C884530F82BBB86,Icon Map Slicer,1.1.0.2,TopToJSON / TopoJSON,,ISC,False,False,0.988
iconMapSlicer99906171E08E452C9C884530F82BBB86,Icon Map Slicer,1.1.0.2,JSZip,,MIT/GPL-3.0,True,False,0.988
BusinessFlowF39DAE8D57A743EF89F5C3809DEE2B67,Performance Flow - xViz,2.0.0.0,jQuery,,MIT,False,True,0.988
BusinessFlowF39DAE8D57A743EF89F5C3809DEE2B67,Performance Flow - xViz,2.0.0.0,Highcharts,,Commercial/CC-BY-NC,False,True,0.988
